transaction_id,customer_id,amount,transaction_type,country,hour,is_fraud
TX_002076,CUST_0053,650.11,wire,PL,3,0
TX_002077,CUST_0055,331.2,wire,US,4,0
TX_002078,CUST_0032,591.77,card,DE,20,0
TX_002079,CUST_0051,402.33,crypto,PL,7,0
TX_002080,CUST_0044,121.83,wire,UA,21,0
TX_002081,CUST_0082,116.97,card,US,9,0
TX_002082,CUST_0070,175.77,wire,PL,6,0
TX_002083,CUST_0018,1208.45,wire,GB,21,0
TX_002084,CUST_0083,396.39,card,US,13,0
TX_002085,CUST_0022,661.95,wire,GB,4,0
TX_002086,CUST_0037,212.75,wire,PL,15,0
TX_002087,CUST_0096,261.88,crypto,GB,14,0
TX_002088,CUST_0056,67.09,wire,PL,4,0
TX_002089,CUST_0059,93.95,card,PL,2,0
TX_002090,CUST_0003,878.26,wire,US,22,0
TX_002091,CUST_0028,439.54,wire,US,9,0
TX_002092,CUST_0074,205.89,wire,DE,4,0
TX_002093,CUST_0035,811.9,card,DE,22,0
TX_002094,CUST_0061,141.53,card,PL,14,0
TX_002095,CUST_0093,1865.53,wire,RU,17,0
TX_002096,CUST_0054,211.42,wire,DE,7,0
TX_002097,CUST_0063,205.72,cash,DE,20,0
TX_002098,CUST_0079,186.92,wire,DE,1,0
TX_002099,CUST_0097,65.12,crypto,NG,21,0
TX_002100,CUST_0007,58.91,wire,RU,7,0
TX_002101,CUST_0076,522.21,card,US,22,0
TX_002102,CUST_0049,1040.19,wire,GB,7,0
TX_002103,CUST_0094,781.56,crypto,DE,3,0
TX_002104,CUST_0085,76.06,card,PL,18,0
TX_002105,CUST_0031,394.37,wire,PL,22,0
TX_002106,CUST_0058,55.8,wire,US,17,0
TX_002107,CUST_0061,23.18,card,PL,20,0
TX_002108,CUST_0024,534.12,card,DE,22,0
TX_002109,CUST_0020,383.02,wire,PL,0,0
TX_002110,CUST_0037,42.79,wire,PL,19,0
TX_002111,CUST_0004,17.78,crypto,DE,14,0
TX_002112,CUST_0092,2290.55,wire,NG,17,0
TX_002113,CUST_0020,15.24,card,RU,21,0
TX_002114,CUST_0060,293.97,wire,GB,11,0
TX_002115,CUST_0024,7024.2,crypto,NG,0,1
TX_002116,CUST_0050,62.37,cash,PL,6,0
TX_002117,CUST_0049,92.6,cash,PL,18,0
TX_002118,CUST_0051,216.78,wire,US,0,0
TX_002119,CUST_0096,717.06,crypto,GB,23,0
TX_002120,CUST_0036,353.71,wire,DE,6,0
TX_002121,CUST_0098,507.92,card,NG,1,0
TX_002122,CUST_0100,2105.71,card,PL,6,0
TX_002123,CUST_0066,730.52,wire,PL,18,0
TX_002124,CUST_0079,284.9,cash,RU,12,0
TX_002125,CUST_0034,295.69,wire,DE,23,0
TX_002126,CUST_0036,482.18,card,PL,4,0
TX_002127,CUST_0006,547.36,card,PL,22,0
TX_002128,CUST_0039,347.29,card,PL,18,0
TX_002129,CUST_0042,517.62,wire,RU,0,0
TX_002130,CUST_0058,11.91,wire,GB,0,0
TX_002131,CUST_0012,280.73,crypto,GB,17,0
TX_002132,CUST_0003,163.52,wire,UA,23,0
TX_002133,CUST_0018,69.16,wire,DE,0,0
TX_002134,CUST_0040,52.43,wire,DE,4,0
TX_002135,CUST_0021,462.15,wire,PL,8,0
TX_002136,CUST_0015,370.75,crypto,PL,11,0
TX_002137,CUST_0097,146.24,wire,PL,8,0
TX_002138,CUST_0099,318.34,card,GB,17,0
TX_002139,CUST_0026,338.87,wire,GB,22,0
TX_002140,CUST_0008,108.46,wire,DE,10,0
TX_002141,CUST_0100,527.91,wire,US,0,0
TX_002142,CUST_0094,759.16,wire,PL,18,0
TX_002143,CUST_0087,783.82,wire,RU,21,0
TX_002144,CUST_0042,461.24,card,US,9,0
TX_002145,CUST_0044,358.35,wire,DE,1,0
TX_002146,CUST_0014,31.47,wire,PL,6,0
TX_002147,CUST_0078,169.72,wire,GB,19,0
TX_002148,CUST_0002,48.96,wire,US,1,0
TX_002149,CUST_0037,1659.67,cash,GB,18,0
TX_002150,CUST_0069,72.56,card,GB,5,0
TX_002151,CUST_0038,82.3,wire,NG,9,0
TX_002152,CUST_0041,1101.72,wire,PL,8,0
TX_002153,CUST_0062,1440.56,cash,PL,7,0
TX_002154,CUST_0060,725.85,wire,PL,10,0
TX_002155,CUST_0014,2.71,crypto,PL,8,0
TX_002156,CUST_0089,0.67,wire,DE,19,0
TX_002157,CUST_0084,237.49,cash,RU,19,0
TX_002158,CUST_0002,77.39,crypto,DE,8,0
TX_002159,CUST_0070,9.28,card,PL,7,0
TX_002160,CUST_0017,311.87,wire,GB,14,0
TX_002161,CUST_0089,1432.9,wire,PL,1,0
TX_002162,CUST_0028,195.65,wire,PL,23,0
TX_002163,CUST_0066,541.09,wire,US,0,0
TX_002164,CUST_0035,528.11,wire,US,8,0
TX_002165,CUST_0005,144.56,wire,DE,8,0
TX_002166,CUST_0065,525.52,card,PL,12,0
TX_002167,CUST_0040,119.34,card,RU,7,0
TX_002168,CUST_0076,65.06,wire,PL,20,0
TX_002169,CUST_0056,604.3,wire,PL,4,0
TX_002170,CUST_0036,60.2,cash,UA,2,0
TX_002171,CUST_0045,2889.67,wire,PL,20,0
TX_002172,CUST_0023,101.34,card,PL,3,0
TX_002173,CUST_0047,450.88,wire,DE,16,0
TX_002174,CUST_0031,264.98,wire,NG,15,0
TX_002175,CUST_0011,67.56,wire,NG,15,0
TX_002176,CUST_0010,14.12,wire,DE,19,0
TX_002177,CUST_0067,487.4,crypto,PL,2,0
TX_002178,CUST_0014,821.9,card,PL,5,0
TX_002179,CUST_0080,922.63,wire,PL,0,0
TX_002180,CUST_0074,329.58,cash,DE,20,0
TX_002181,CUST_0093,751.31,wire,RU,15,0
TX_002182,CUST_0010,558.66,cash,DE,14,0
TX_002183,CUST_0076,644.14,cash,DE,6,0
TX_002184,CUST_0094,339.23,wire,PL,1,0
TX_002185,CUST_0001,501.76,wire,DE,9,0
TX_002186,CUST_0005,818.73,wire,PL,14,0
TX_002187,CUST_0020,253.65,card,DE,5,0
TX_002188,CUST_0008,819.89,card,UA,1,0
TX_002189,CUST_0043,448.26,cash,RU,23,0
TX_002190,CUST_0076,90.7,card,DE,23,0
TX_002191,CUST_0001,12.5,wire,DE,16,0
TX_002192,CUST_0057,225.3,wire,PL,0,0
TX_002193,CUST_0064,395.6,card,PL,0,0
TX_002194,CUST_0084,915.73,wire,RU,3,0
TX_002195,CUST_0028,68.19,card,PL,19,0
TX_002196,CUST_0037,805.24,wire,UA,15,0
TX_002197,CUST_0047,993.92,wire,US,7,0
TX_002198,CUST_0076,81.66,wire,GB,0,0
TX_002199,CUST_0037,953.9,card,NG,18,0
TX_002200,CUST_0049,2381.12,wire,PL,10,0
TX_002201,CUST_0044,648.85,card,NG,16,0
TX_002202,CUST_0056,768.02,wire,UA,9,0
TX_002203,CUST_0028,2593.86,card,RU,11,0
TX_002204,CUST_0079,465.04,card,PL,8,0
TX_002205,CUST_0006,184.0,wire,GB,6,0
TX_002206,CUST_0061,908.63,card,PL,11,0
TX_002207,CUST_0020,476.59,wire,GB,14,0
TX_002208,CUST_0078,435.18,wire,PL,7,0
TX_002209,CUST_0002,146.27,wire,RU,16,0
TX_002210,CUST_0073,705.98,card,DE,4,0
TX_002211,CUST_0037,42.6,cash,PL,13,0
TX_002212,CUST_0020,1290.4,card,PL,1,0
TX_002213,CUST_0026,197.13,card,DE,15,0
TX_002214,CUST_0029,68.35,card,PL,16,0
TX_002215,CUST_0001,292.03,wire,DE,2,0
TX_002216,CUST_0035,21.7,cash,RU,22,0
TX_002217,CUST_0070,577.0,wire,GB,0,0
TX_002218,CUST_0059,1165.01,cash,UA,17,0
TX_002219,CUST_0069,907.81,card,PL,17,0
TX_002220,CUST_0033,68.12,card,PL,3,0
TX_002221,CUST_0051,67.49,card,PL,14,0
TX_002222,CUST_0078,839.49,wire,GB,18,0
TX_002223,CUST_0012,1290.19,card,GB,18,0
TX_002224,CUST_0020,308.71,wire,PL,9,0
TX_002225,CUST_0053,345.55,card,PL,4,0
TX_002226,CUST_0088,191.55,card,GB,18,0
TX_002227,CUST_0043,1123.41,crypto,GB,10,0
TX_002228,CUST_0098,517.68,card,GB,6,0
TX_002229,CUST_0089,170.02,wire,GB,4,0
TX_002230,CUST_0050,177.47,wire,DE,19,0
TX_002231,CUST_0029,1109.12,card,PL,11,0
TX_002232,CUST_0057,6.86,wire,DE,18,0
TX_002233,CUST_0039,194.84,wire,DE,14,0
TX_002234,CUST_0095,404.12,crypto,DE,11,0
TX_002235,CUST_0056,80.21,card,DE,3,0
TX_002236,CUST_0043,48.31,card,PL,11,0
TX_002237,CUST_0050,844.45,wire,PL,17,0
TX_002238,CUST_0023,1124.07,card,DE,16,0
TX_002239,CUST_0044,867.52,wire,PL,18,0
TX_002240,CUST_0038,1145.27,card,DE,15,0
TX_002241,CUST_0084,8054.400000000001,wire,NG,10,1
TX_002242,CUST_0023,836.34,crypto,GB,1,0
TX_002243,CUST_0045,242.29,wire,DE,15,0
TX_002244,CUST_0052,548.71,wire,DE,0,0
TX_002245,CUST_0080,2247.51,card,PL,16,0
TX_002246,CUST_0050,127.92,card,UA,17,0
TX_002247,CUST_0008,247.07,wire,DE,12,0
TX_002248,CUST_0085,327.01,card,DE,4,0
TX_002249,CUST_0001,74.26,wire,GB,23,0
TX_002250,CUST_0008,42.26,cash,DE,5,0
TX_002251,CUST_0029,885.16,crypto,PL,0,0
TX_002252,CUST_0096,1881.68,wire,PL,9,0
TX_002253,CUST_0005,259.37,crypto,DE,4,0
TX_002254,CUST_0086,45.87,wire,DE,0,0
TX_002255,CUST_0047,34.04,wire,GB,22,0
TX_002256,CUST_0034,1109.67,cash,DE,10,0
TX_002257,CUST_0065,311.64,card,UA,23,0
TX_002258,CUST_0055,3857.0,wire,UA,23,1
TX_002259,CUST_0090,323.57,wire,DE,6,0
TX_002260,CUST_0043,191.59,wire,DE,17,0
TX_002261,CUST_0074,335.73,cash,DE,20,0
TX_002262,CUST_0030,981.47,wire,DE,19,0
TX_002263,CUST_0082,448.61,wire,PL,20,0
TX_002264,CUST_0017,593.15,wire,GB,9,0
TX_002265,CUST_0026,226.81,wire,PL,14,0
TX_002266,CUST_0008,670.67,wire,PL,3,0
TX_002267,CUST_0047,549.23,wire,PL,15,0
TX_002268,CUST_0076,63.67,wire,PL,14,0
TX_002269,CUST_0091,425.07,wire,DE,14,0
TX_002270,CUST_0072,148.36,cash,PL,11,0
TX_002271,CUST_0089,815.06,wire,PL,7,0
TX_002272,CUST_0046,277.51,card,DE,7,0
TX_002273,CUST_0068,2618.53,card,UA,17,0
TX_002274,CUST_0033,48.53,crypto,PL,5,0
TX_002275,CUST_0001,757.86,crypto,DE,4,0
TX_002276,CUST_0019,559.97,wire,US,1,0
TX_002277,CUST_0031,729.43,wire,NG,11,0
TX_002278,CUST_0080,183.75,wire,UA,3,0
TX_002279,CUST_0014,338.69,wire,PL,22,0
TX_002280,CUST_0053,796.07,card,US,12,0
TX_002281,CUST_0048,132.34,card,DE,16,0
TX_002282,CUST_0069,128.11,crypto,PL,15,0
TX_002283,CUST_0090,400.42,wire,GB,8,0
TX_002284,CUST_0062,370.71,cash,DE,0,0
TX_002285,CUST_0092,165.83,wire,NG,14,0
TX_002286,CUST_0066,176.96,wire,US,11,0
TX_002287,CUST_0064,162.76,wire,RU,4,0
TX_002288,CUST_0070,738.14,card,US,22,0
TX_002289,CUST_0063,527.63,wire,DE,23,0
TX_002290,CUST_0073,893.14,cash,DE,17,0
TX_002291,CUST_0033,1853.99,cash,GB,19,0
TX_002292,CUST_0041,321.38,crypto,UA,1,0
TX_002293,CUST_0089,34.51,wire,GB,3,0
TX_002294,CUST_0048,24.64,crypto,GB,14,0
TX_002295,CUST_0013,175.25,card,NG,5,0
TX_002296,CUST_0073,1348.14,wire,US,21,0
TX_002297,CUST_0077,370.34,wire,DE,11,0
TX_002298,CUST_0031,158.58,wire,PL,17,0
TX_002299,CUST_0075,254.72,wire,US,19,0
TX_002300,CUST_0068,456.39,card,PL,3,0
TX_002301,CUST_0098,529.14,cash,PL,0,0
TX_002302,CUST_0004,83.57,wire,PL,14,0
TX_002303,CUST_0019,1886.82,card,GB,17,0
TX_002304,CUST_0070,393.48,cash,GB,13,0
TX_002305,CUST_0098,72.91,wire,RU,2,0
TX_002306,CUST_0082,1120.44,crypto,DE,14,0
TX_002307,CUST_0013,38.79,card,UA,4,0
TX_002308,CUST_0023,1191.55,card,RU,23,0
TX_002309,CUST_0083,2836.96,wire,DE,21,0
TX_002310,CUST_0075,602.71,card,PL,2,0
TX_002311,CUST_0001,735.81,wire,PL,21,0
TX_002312,CUST_0088,205.72,card,DE,6,0
TX_002313,CUST_0054,1420.02,wire,RU,5,0
TX_002314,CUST_0071,377.21,crypto,DE,21,0
TX_002315,CUST_0089,659.11,wire,NG,0,0
TX_002316,CUST_0085,1289.22,wire,PL,18,0
TX_002317,CUST_0015,1848.05,card,PL,6,0
TX_002318,CUST_0065,895.49,wire,DE,3,0
TX_002319,CUST_0076,180.5,card,PL,11,0
TX_002320,CUST_0071,1698.81,cash,PL,19,0
TX_002321,CUST_0015,494.59,card,PL,22,0
TX_002322,CUST_0021,1334.24,wire,DE,17,0
TX_002323,CUST_0019,563.67,card,PL,8,0
TX_002324,CUST_0060,183.54,card,US,18,0
TX_002325,CUST_0093,231.04,crypto,DE,21,0
TX_002326,CUST_0089,399.78,wire,PL,3,0
TX_002327,CUST_0033,780.36,wire,US,0,0
TX_002328,CUST_0049,191.35,card,PL,8,0
TX_002329,CUST_0096,433.43,wire,GB,14,0
TX_002330,CUST_0035,212.04,wire,GB,21,0
TX_002331,CUST_0044,845.78,wire,PL,7,0
TX_002332,CUST_0090,314.36,crypto,GB,14,0
TX_002333,CUST_0011,39.91,cash,US,14,0
TX_002334,CUST_0099,90.79,card,GB,17,0
TX_002335,CUST_0072,31.53,wire,UA,6,0
TX_002336,CUST_0078,345.88,wire,PL,21,0
TX_002337,CUST_0074,56.21,cash,GB,17,0
TX_002338,CUST_0066,60.6,cash,PL,15,0
TX_002339,CUST_0046,1415.52,cash,PL,1,0
TX_002340,CUST_0009,1030.43,card,PL,3,0
TX_002341,CUST_0003,300.82,wire,PL,19,0
TX_002342,CUST_0085,2127.44,crypto,DE,15,0
TX_002343,CUST_0026,0.09,wire,US,2,0
TX_002344,CUST_0072,475.93,wire,GB,23,0
TX_002345,CUST_0048,479.11,card,PL,22,0
TX_002346,CUST_0066,305.73,wire,NG,1,0
TX_002347,CUST_0070,252.88,wire,GB,2,0
TX_002348,CUST_0028,303.84,wire,PL,4,0
TX_002349,CUST_0093,268.04,wire,PL,1,0
TX_002350,CUST_0026,655.58,crypto,GB,18,0
TX_002351,CUST_0025,72.72,wire,RU,23,0
TX_002352,CUST_0012,110.1,wire,US,19,0
TX_002353,CUST_0005,99.54,wire,US,1,0
TX_002354,CUST_0098,152.22,wire,DE,1,0
TX_002355,CUST_0048,372.49,wire,PL,21,0
TX_002356,CUST_0037,58.95,card,DE,23,0
TX_002357,CUST_0079,1013.12,wire,PL,22,0
TX_002358,CUST_0044,176.46,card,RU,19,0
TX_002359,CUST_0100,88.69,cash,GB,17,0
TX_002360,CUST_0015,562.92,card,DE,19,0
TX_002361,CUST_0043,19.42,wire,NG,20,0
TX_002362,CUST_0048,483.75,wire,DE,13,0
TX_002363,CUST_0087,598.99,crypto,US,14,0
TX_002364,CUST_0070,120.98,card,UA,11,0
TX_002365,CUST_0046,21.44,crypto,NG,10,0
TX_002366,CUST_0043,226.0,crypto,US,10,0
TX_002367,CUST_0021,51.9,cash,PL,6,0
TX_002368,CUST_0023,61.92,cash,NG,11,0
TX_002369,CUST_0080,146.69,card,UA,15,0
TX_002370,CUST_0047,175.11,wire,PL,4,0
TX_002371,CUST_0015,377.48,cash,UA,1,0
TX_002372,CUST_0025,567.21,card,GB,21,0
TX_002373,CUST_0036,449.19,wire,DE,15,0
TX_002374,CUST_0075,80.3,card,PL,22,0
TX_002375,CUST_0051,94.42,card,GB,14,0
TX_002376,CUST_0015,1055.03,crypto,US,10,0
TX_002377,CUST_0068,408.62,card,DE,5,0
TX_002378,CUST_0021,1019.87,wire,PL,12,0
TX_002379,CUST_0013,232.25,cash,PL,18,0
TX_002380,CUST_0086,476.48,crypto,US,9,0
TX_002381,CUST_0019,370.82,card,GB,23,0
TX_002382,CUST_0034,192.19,wire,PL,18,0
TX_002383,CUST_0078,317.36,wire,PL,4,0
TX_002384,CUST_0068,349.07,card,PL,20,0
TX_002385,CUST_0052,112.05,wire,US,6,0
TX_002386,CUST_0027,189.18,wire,PL,10,0
TX_002387,CUST_0029,783.69,card,PL,13,0
TX_002388,CUST_0028,1237.21,wire,PL,22,0
TX_002389,CUST_0035,222.98,wire,RU,20,0
TX_002390,CUST_0008,183.34,wire,DE,15,0
TX_002391,CUST_0016,108.58,wire,PL,17,0
TX_002392,CUST_0036,567.37,card,GB,20,0
TX_002393,CUST_0030,195.12,wire,PL,22,0
TX_002394,CUST_0018,2201.1,wire,PL,22,0
TX_002395,CUST_0002,197.03,card,GB,3,0
TX_002396,CUST_0049,250.55,cash,DE,0,0
TX_002397,CUST_0077,462.33,card,DE,21,0
TX_002398,CUST_0004,808.95,wire,PL,14,0
TX_002399,CUST_0090,316.99,wire,US,13,0
TX_002400,CUST_0089,274.66,crypto,DE,18,0
TX_002401,CUST_0094,2717.39,wire,GB,4,0
TX_002402,CUST_0075,5.27,card,PL,3,0
TX_002403,CUST_0007,1127.21,wire,DE,12,0
TX_002404,CUST_0095,80.75,wire,US,17,0
TX_002405,CUST_0074,770.72,crypto,NG,11,0
TX_002406,CUST_0039,481.08,card,PL,22,0
TX_002407,CUST_0013,209.16,card,GB,20,0
TX_002408,CUST_0031,1035.24,wire,PL,14,0
TX_002409,CUST_0071,6.5,wire,DE,22,0
TX_002410,CUST_0063,128.54,card,PL,8,0
TX_002411,CUST_0056,418.38,card,RU,3,0
TX_002412,CUST_0042,216.58,wire,PL,4,0
TX_002413,CUST_0061,471.29,wire,PL,8,0
TX_002414,CUST_0042,12.2,wire,PL,12,0
TX_002415,CUST_0056,61.91,cash,PL,9,0
TX_002416,CUST_0036,67.96,card,GB,15,0
TX_002417,CUST_0084,104.92,cash,NG,12,0
TX_002418,CUST_0068,307.47,wire,US,3,0
TX_002419,CUST_0007,697.42,cash,PL,20,0
TX_002420,CUST_0054,1179.78,wire,DE,12,0
TX_002421,CUST_0001,902.04,card,US,20,0
TX_002422,CUST_0044,109.63,crypto,NG,7,0
TX_002423,CUST_0045,290.94,wire,DE,12,0
TX_002424,CUST_0047,111.2,wire,GB,14,0
TX_002425,CUST_0013,153.58,wire,NG,19,0
TX_002426,CUST_0022,350.13,wire,GB,19,0
TX_002427,CUST_0021,35.27,card,PL,12,0
TX_002428,CUST_0086,123.06,card,PL,22,0
TX_002429,CUST_0092,27392.0,card,UA,4,1
TX_002430,CUST_0009,313.79,card,DE,21,0
TX_002431,CUST_0026,294.74,card,PL,21,0
TX_002432,CUST_0009,7.34,wire,PL,5,0
TX_002433,CUST_0015,142.11,wire,US,4,0
TX_002434,CUST_0010,1006.05,cash,DE,12,0
TX_002435,CUST_0088,89.94,wire,PL,4,0
TX_002436,CUST_0042,268.18,card,RU,12,0
TX_002437,CUST_0072,7.22,wire,UA,23,0
TX_002438,CUST_0024,325.37,card,US,19,0
TX_002439,CUST_0080,10.62,card,PL,22,0
TX_002440,CUST_0049,856.32,wire,US,7,0
TX_002441,CUST_0026,871.07,wire,DE,8,0
TX_002442,CUST_0091,774.98,card,PL,20,0
TX_002443,CUST_0037,166.59,wire,US,18,0
TX_002444,CUST_0068,907.73,wire,PL,19,0
TX_002445,CUST_0050,391.53,card,PL,14,0
TX_002446,CUST_0024,234.05,wire,DE,21,0
TX_002447,CUST_0019,490.85,crypto,PL,9,0
TX_002448,CUST_0100,6.21,card,PL,10,0
TX_002449,CUST_0060,77.14,wire,GB,4,0
TX_002450,CUST_0039,677.97,card,PL,8,0
TX_002451,CUST_0074,139.96,card,NG,10,0
TX_002452,CUST_0089,455.66,wire,DE,18,0
TX_002453,CUST_0018,243.15,wire,PL,1,0
TX_002454,CUST_0019,964.84,wire,PL,5,0
TX_002455,CUST_0036,1522.62,wire,DE,22,0
TX_002456,CUST_0074,1075.21,wire,RU,20,0
TX_002457,CUST_0097,157.78,wire,PL,0,0
TX_002458,CUST_0055,107.94,wire,PL,2,0
TX_002459,CUST_0069,321.64,card,US,2,0
TX_002460,CUST_0047,3.68,card,PL,13,0
TX_002461,CUST_0049,13.07,card,GB,19,0
TX_002462,CUST_0099,402.92,card,UA,21,0
TX_002463,CUST_0098,367.45,crypto,DE,4,0
TX_002464,CUST_0033,2609.01,card,PL,16,0
TX_002465,CUST_0021,112.72,card,PL,14,0
TX_002466,CUST_0081,149.27,wire,GB,5,0
TX_002467,CUST_0022,60.26,crypto,PL,13,0
TX_002468,CUST_0048,1247.74,wire,PL,13,0
TX_002469,CUST_0037,752.11,wire,DE,16,0
TX_002470,CUST_0015,863.94,card,PL,7,0
TX_002471,CUST_0035,1165.31,wire,DE,7,0
TX_002472,CUST_0092,372.11,wire,GB,18,0
TX_002473,CUST_0071,300.0,card,DE,8,0
TX_002474,CUST_0032,200.53,card,GB,10,0
TX_002475,CUST_0011,444.84,card,GB,12,0
TX_002476,CUST_0010,302.82,crypto,PL,12,0
TX_002477,CUST_0073,300.34,wire,PL,23,0
TX_002478,CUST_0078,1381.74,wire,DE,18,0
TX_002479,CUST_0077,2068.57,card,RU,20,0
TX_002480,CUST_0057,796.01,wire,PL,18,0
TX_002481,CUST_0025,706.85,card,NG,4,0
TX_002482,CUST_0002,570.59,wire,RU,15,0
TX_002483,CUST_0064,90.81,wire,PL,8,0
TX_002484,CUST_0035,30.46,card,RU,19,0
TX_002485,CUST_0007,586.76,card,PL,21,0
TX_002486,CUST_0085,652.42,card,GB,2,0
TX_002487,CUST_0018,24.06,wire,DE,18,0
TX_002488,CUST_0067,1315.9,wire,PL,4,0
TX_002489,CUST_0042,47.78,wire,PL,7,0
TX_002490,CUST_0039,168.37,wire,GB,13,0
TX_002491,CUST_0041,557.97,wire,DE,23,0
TX_002492,CUST_0075,93.09,wire,NG,2,0
TX_002493,CUST_0024,28.51,card,PL,23,0
TX_002494,CUST_0060,201.1,wire,PL,12,0
TX_002495,CUST_0046,726.16,card,PL,10,0
TX_002496,CUST_0019,266.94,crypto,DE,7,0
TX_002497,CUST_0068,529.18,wire,PL,18,0
TX_002498,CUST_0090,433.3,wire,PL,9,0
TX_002499,CUST_0042,11.23,wire,RU,17,0
TX_002500,CUST_0032,2234.45,card,DE,17,0
TX_002501,CUST_0039,21.16,wire,PL,6,0
TX_002502,CUST_0036,1717.94,wire,DE,15,0
TX_002503,CUST_0097,399.1,card,US,5,0
TX_002504,CUST_0036,1650.57,wire,PL,15,0
TX_002505,CUST_0003,60.94,card,PL,15,0
TX_002506,CUST_0073,337.07,card,PL,22,0
TX_002507,CUST_0008,92.87,card,US,23,0
TX_002508,CUST_0097,26.16,wire,GB,0,0
TX_002509,CUST_0070,480.55,crypto,PL,23,0
TX_002510,CUST_0041,116.46,card,PL,18,0
TX_002511,CUST_0068,443.0,wire,GB,2,0
TX_002512,CUST_0013,59.6,wire,NG,5,0
TX_002513,CUST_0049,201.72,wire,UA,3,0
TX_002514,CUST_0060,760.79,crypto,NG,3,0
TX_002515,CUST_0002,287.28,crypto,UA,3,0
TX_002516,CUST_0060,494.09,card,US,9,0
TX_002517,CUST_0005,521.29,crypto,PL,8,0
TX_002518,CUST_0044,928.17,wire,DE,7,0
TX_002519,CUST_0027,196.46,wire,PL,18,0
TX_002520,CUST_0032,581.25,cash,GB,16,0
TX_002521,CUST_0021,1630.05,card,GB,16,0
TX_002522,CUST_0008,655.12,wire,RU,0,0
TX_002523,CUST_0072,336.55,card,PL,19,0
TX_002524,CUST_0050,498.1,cash,PL,13,0
TX_002525,CUST_0067,672.93,card,PL,21,0
TX_002526,CUST_0044,473.73,crypto,PL,19,0
TX_002527,CUST_0058,8.41,card,RU,10,0
TX_002528,CUST_0003,108.32,wire,GB,2,0
TX_002529,CUST_0086,831.6,crypto,PL,23,0
TX_002530,CUST_0070,159.17,wire,PL,7,0
TX_002531,CUST_0002,657.57,crypto,RU,21,0
TX_002532,CUST_0087,232.7,wire,PL,9,0
TX_002533,CUST_0044,368.95,card,GB,16,0
TX_002534,CUST_0002,35.2,wire,PL,7,0
TX_002535,CUST_0081,99.97,wire,PL,21,0
TX_002536,CUST_0035,1575.57,wire,PL,0,0
TX_002537,CUST_0098,1104.27,cash,PL,19,0
TX_002538,CUST_0087,528.17,cash,DE,20,0
TX_002539,CUST_0030,307.76,wire,PL,6,0
TX_002540,CUST_0008,563.14,cash,DE,23,0
TX_002541,CUST_0022,481.97,crypto,DE,8,0
TX_002542,CUST_0044,420.3,card,PL,11,0
TX_002543,CUST_0058,30.5,wire,PL,21,0
TX_002544,CUST_0036,500.93,cash,DE,8,0
TX_002545,CUST_0069,732.5,card,UA,19,0
TX_002546,CUST_0077,2564.85,crypto,GB,23,0
TX_002547,CUST_0093,5.57,crypto,PL,2,0
TX_002548,CUST_0031,654.99,crypto,PL,3,0
TX_002549,CUST_0047,424.07,card,PL,9,0
TX_002550,CUST_0055,284.63,wire,DE,3,0
TX_002551,CUST_0080,68.24,wire,RU,21,0
TX_002552,CUST_0062,263.04,wire,GB,8,0
TX_002553,CUST_0030,218.77,wire,UA,21,0
TX_002554,CUST_0055,180.36,card,PL,0,0
TX_002555,CUST_0016,656.3,card,DE,4,0
TX_002556,CUST_0012,603.2,crypto,GB,8,0
TX_002557,CUST_0017,444.61,wire,PL,4,0
TX_002558,CUST_0016,1395.7,card,DE,5,0
TX_002559,CUST_0012,215.28,wire,NG,18,0
TX_002560,CUST_0008,139.73,wire,US,7,0
TX_002561,CUST_0084,533.42,wire,US,9,0
TX_002562,CUST_0003,110.83,card,PL,10,0
TX_002563,CUST_0016,189.18,wire,DE,12,0
TX_002564,CUST_0030,127.19,card,PL,19,0
TX_002565,CUST_0023,35.83,wire,RU,3,0
TX_002566,CUST_0092,878.68,crypto,PL,10,0
TX_002567,CUST_0005,146.88,crypto,GB,11,0
TX_002568,CUST_0084,320.3,cash,GB,4,0
TX_002569,CUST_0065,22.14,crypto,DE,9,0
TX_002570,CUST_0030,600.89,cash,PL,23,0
TX_002571,CUST_0021,200.66,crypto,PL,6,0
TX_002572,CUST_0084,682.73,card,US,20,0
TX_002573,CUST_0070,265.86,wire,RU,8,0
TX_002574,CUST_0022,108.93,wire,US,8,0
TX_002575,CUST_0082,359.93,wire,PL,9,0
TX_002576,CUST_0072,69.92,card,DE,9,0
TX_002577,CUST_0032,290.39,card,US,1,0
TX_002578,CUST_0033,190.85,crypto,DE,3,0
TX_002579,CUST_0016,1214.98,cash,RU,7,0
TX_002580,CUST_0076,628.6,wire,NG,13,1
TX_002581,CUST_0038,592.11,card,PL,16,0
TX_002582,CUST_0098,100.91,cash,PL,12,0
TX_002583,CUST_0014,192.13,wire,DE,20,0
TX_002584,CUST_0036,268.51,card,PL,23,0
TX_002585,CUST_0097,1193.07,wire,US,17,0
TX_002586,CUST_0023,138.92,card,US,17,0
TX_002587,CUST_0066,47.87,wire,GB,12,0
TX_002588,CUST_0085,191.87,crypto,RU,7,0
TX_002589,CUST_0002,55.28,card,PL,11,0
TX_002590,CUST_0091,68.83,wire,PL,22,0
TX_002591,CUST_0073,426.48,wire,GB,23,0
TX_002592,CUST_0065,31.42,wire,PL,20,0
TX_002593,CUST_0075,15.71,cash,UA,0,0
TX_002594,CUST_0067,626.61,card,US,19,0
TX_002595,CUST_0052,224.43,wire,PL,17,0
